   1.5700000e+00   7.1900000e+00   6.5170000e-01   5.0000000e-04   9.1000000e-02   2.4300000e-02   3.1200000e-02   6.9000000e-03
   1.5800000e+00   7.3200000e+00   6.5770000e-01   1.6200000e-02   9.3300000e-02   2.2400000e-02   3.2500000e-02   7.1000000e-03
   1.5900000e+00   7.4500000e+00   6.6380000e-01   2.8900000e-02   9.6000000e-02   2.1000000e-02   4.1500000e-02   6.9000000e-03
   1.6000000e+00   7.5800000e+00   6.6910000e-01   3.0900000e-02   9.5400000e-02   2.0000000e-02   5.6700000e-02   8.7000000e-03
   1.6100000e+00   7.7000000e+00   6.7330000e-01   2.5100000e-02   9.4700000e-02   1.8900000e-02   7.1700000e-02   1.0900000e-02
   1.6200000e+00   7.8300000e+00   6.7760000e-01   1.0500000e-02   9.1900000e-02   1.8200000e-02   8.2600000e-02   1.3600000e-02
   1.6300000e+00   7.9600000e+00   6.8290000e-01  -9.5000000e-03   8.7700000e-02   1.6200000e-02   7.4400000e-02   8.3000000e-03
   1.6400000e+00   8.0800000e+00   6.8830000e-01  -2.6900000e-02   8.5500000e-02   1.4200000e-02   5.9300000e-02   6.1000000e-03
   1.6500000e+00   8.2100000e+00   6.9350000e-01  -3.7600000e-02   8.3800000e-02   1.4200000e-02   4.9100000e-02   7.1000000e-03
   1.6600000e+00   8.3400000e+00   6.9890000e-01  -3.4200000e-02   8.4500000e-02   1.5300000e-02   5.7400000e-02   7.3000000e-03
   1.6700000e+00   8.4700000e+00   7.0500000e-01  -1.6700000e-02   8.7000000e-02   1.6600000e-02   5.8700000e-02   4.4000000e-03
   1.6800000e+00   8.5900000e+00   7.1200000e-01   6.2000000e-03   8.9000000e-02   1.6400000e-02   4.2000000e-02   2.8000000e-03
   1.6900000e+00   8.7200000e+00   7.1850000e-01   2.7400000e-02   9.0700000e-02   1.5200000e-02   1.8500000e-02   5.0000000e-03
   1.7000000e+00   8.8500000e+00   7.2440000e-01   3.7700000e-02   9.0200000e-02   1.3600000e-02   4.9400000e-02   5.7000000e-03
   1.7100000e+00   8.9800000e+00   7.3010000e-01   3.5900000e-02   8.9300000e-02   1.1800000e-02   9.0600000e-02   5.4000000e-03
   1.7200000e+00   9.1000000e+00   7.3550000e-01   2.1400000e-02   8.8500000e-02   1.2200000e-02   1.1620000e-01   9.7000000e-03
